County;Income_Ratio;Single_Parent_Households;Association_Rate;Violent_Crime_Rate;Injury_Death_Rate;Presence_of_violation;Severe_Housing_Problems;Drive_Alone
Franklin_North Carolina;4.5991353608;32.447542794;10.045591531;142.4400532;76.946415892;Yes;15.209529887;82.338562568
Gaston_North Carolina;4.7279930477;38.217866442;13.873205356;389.69726963;82.342484988;Yes;17.071938357;85.348560754
Gates_North Carolina;4.0072393209;26.721991701;9.5835511413;136.46022185;104.04022889;No;12.840909091;84.861922999
Graham_North Carolina;4.3410203955;32.531500573;12.853470437;291.81743901;102.1000116;No;9.6477794793;82.536520584
Granville_North Carolina;4.2977244268;36.742922976;12.196981247;292.91553134;71.41958325;Yes;16.563658838;84.595414969
Greene_North Carolina;4.4571324112;49.988766569;8.5034013605;61.685557869;72.88767725;No;18.213296399;81.880040323
Guilford_North Carolina;4.720305974;39.98687766;11.393934744;452.63944714;67.244135677;Yes;17.066753533;82.49637456
Halifax_North Carolina;5.6870885292;57.208888889;13.329212224;461.36895744;90.091809662;Yes;19.74848626;82.99086155
Harnett_North Carolina;4.4102490968;32.970351657;8.2517706925;242.52905924;72.735410955;No;15.526130771;85.610286471
Haywood_North Carolina;4.8812486475;33.367271381;15.655383804;277.51690061;104.23326939;No;15.836844121;83.935047143
Henderson_North Carolina;4.1515433329;29.840452435;11.295081824;120.84565201;101.3739634;Yes;14.051649306;80.237684104
Hertford_North Carolina;5.4451002649;54.221267454;16.987073252;303.97721234;75.228371843;No;20.924855491;86.420026584
Hoke_North Carolina;4.47374237;35.721030622;6.7590402163;123.94172832;58.939395092;No;17.039434962;85.811109474
Hyde_North Carolina;3.8023893934;32.805628848;9.0628965017;379.61369287;50.354278315;No;10.731707317;78.999018646
Iredell_North Carolina;4.3596842696;31.008548723;11.624141202;254.11494634;70.967476182;Yes;14.746695131;83.479238514
Jackson_North Carolina;5.2013393954;39.855585445;13.257261902;214.27274378;81.5821172;No;17.51801943;77.921633491
Johnston_North Carolina;4.1959173615;31.559060971;8.7229041525;184.85167122;59.793743731;Yes;14.592413236;83.599080743
Jones_North Carolina;5.4784555531;41.715193224;7.1102082275;632.25058005;88.449322559;No;17.049576784;85.41556379
Lee_North Carolina;4.5106278292;36.656596173;16.103059581;180.80155355;82.767643191;No;15.067201132;84.441019472
Lenoir_North Carolina;4.703945715;44.167458056;14.832393948;752.81220458;81.119798409;No;18.812941933;78.361524005
Lincoln_North Carolina;4.5513819986;24.7045258;12.936132466;153.24818172;70.019174862;No;12.445995347;85.654390003
McDowell_North Carolina;4.2640538401;37.751263033;15.529672768;157.62317855;90.60666492;No;12.178932179;80.29086417
Macon_North Carolina;4.3254736842;30.457097033;17.454037701;110.02552592;108.16120112;No;15.835210814;80.729905217
Madison_North Carolina;4.5676220996;32.846334464;10.777881912;32.944754181;86.462914928;No;13.313609467;77.122488658
Martin_North Carolina;4.5174138804;45.283409185;15.535991714;432.47409437;74.696705618;No;14.509169364;86.185209282
Mecklenburg_North Carolina;4.6705969872;35.57973277;9.2810723952;583.79122539;49.407477824;No;17.184722935;77.395817705
Mitchell_North Carolina;4.675304232;28.24456114;21.816739389;213.40790345;114.34880328;No;12.608353034;87.093563371
Montgomery_North Carolina;4.7267728835;36.844613918;9.1180976001;237.36412788;69.885780428;No;17.327667611;86.693509731
Moore_North Carolina;4.7468204022;29.012190839;12.111593719;155.40525751;80.287084583;Yes;13.487683403;84.800524207
Nash_North Carolina;4.8960012899;41.208530806;12.0206372;444.15117775;75.525335992;No;16.589485154;84.344122658
New Hanover_North Carolina;5.1628481473;38.235223881;10.067879883;446.98656747;73.414234366;Yes;19.636898365;80.21119384
Northampton_North Carolina;5.2421798447;64.65354543;14;253.40416438;78.747908259;No;18.482039397;84.937299504
Onslow_North Carolina;3.5433631248;26.134974588;7.0536935705;209.04716953;64.457867849;No;16.322264212;70.902491742
Orange_North Carolina;5.6138214419;24.451090781;11.213292335;159.92480728;42.179926305;Yes;18.639167309;67.667752351
Pamlico_North Carolina;4.2934070732;36.399604352;10.919585056;165.46269018;119.95264207;No;15.47277937;76.937269373
Pasquotank_North Carolina;5.0867223566;39.149084164;14.047762392;382.18322165;59.73775627;No;21.522491349;80.807352676
Pender_North Carolina;5.1897649112;26.486779871;10.661702488;149.85014985;82.629484551;Yes;17.41182315;81.251017418
Perquimans_North Carolina;4.7166468618;43.139490688;12.748406449;150.97188149;83.18973201;No;18.272727273;81.012412723
Person_North Carolina;4.6195455993;46.759424426;15.018837186;225.33705076;79.971067792;No;17.062073448;84.452532605
Pitt_North Carolina;5.7476913542;41.712366508;9.9875860512;414.16627092;66.234103532;No;21.481481481;83.967448093
Polk_North Carolina;3.7209650582;26.336975273;24.097570571;63.43245712;92.133377766;No;15.517241379;76.985527709
Randolph_North Carolina;4.1945498103;34.764547136;11.156356334;156.13950329;90.508245063;Yes;13.081368682;86.163161249
Richmond_North Carolina;5.3746735318;53.849851005;14.909099001;494.26089993;91.064264095;Yes;15.790899242;85.832753421
Robeson_North Carolina;5.5516745264;50.261780105;11.258302998;461.3814325;110.65663738;No;18.285090115;86.509541261
Rockingham_North Carolina;4.676553591;41.412852815;15.318459838;245.34995524;90.457399809;Yes;14.553678329;84.880525531
Rowan_North Carolina;4.4955538422;38.512863284;14.364017065;390.51458665;104.92742639;Yes;14.696764193;83.361918156
Rutherford_North Carolina;4.4425266473;36.28293035;21.077671218;195.9965299;96.72051376;Yes;14.437086093;80.043876831
Sampson_North Carolina;4.7349428208;37.766536467;14.73290666;227.46726691;93.570042515;No;17.95532646;81.972880575
Scotland_North Carolina;5.7049534574;51.988740668;14.754284417;694.28538708;87.350025641;No;20.89265102;87.894505495
Stanly_North Carolina;4.4525750646;34.782608696;17.601289665;266.12098424;88.093563253;Yes;16.522290302;83.549593138
Stokes_North Carolina;4.5595480849;33.969298246;9.1112219884;216.91739872;103.38622325;No;13.521349499;88.444796201
Surry_North Carolina;4.8103561415;29.969044241;14.560481467;173.0781118;93.914039736;No;14.044079959;85.513846566
Swain_North Carolina;4.535478071;42.958199357;12.547051443;195.11835953;86.82743747;Yes;13.382899628;87.175712971
Transylvania_North Carolina;4.0315546804;36.928531442;18.816080282;131.47356172;95.439893876;No;11.818514453;79.835232522
Tyrrell_North Carolina;5.5601543036;59.380378657;19.319005071;211.18012422;82.979450383;No;15.172413793;79.537953795
Union_North Carolina;4.1591147926;22.63072689;7.899173014;188.22616028;44.78264232;Yes;13.4775845;82.253722114
Vance_North Carolina;5.2158723312;54.516129032;15.595334961;580.75004204;98.001753242;No;20.042194093;82.826099655
Wake_North Carolina;4.2290135861;27.165902016;9.8109364716;114.89266517;43.333179573;Yes;14.31979598;79.500935745
Warren_North Carolina;5.0608755602;50.480637188;13.060732406;210.53753698;61.537850741;No;18.5540627;84.367106371
Washington_North Carolina;5.6216906444;58.92149088;21.320213202;284.83266081;77.56447547;Yes;15.819750719;81.182913472
Watauga_North Carolina;7.412997563;24.985490424;14.465338823;120.79574195;57.328921879;Yes;26.306576644;73.869240821
Wayne_North Carolina;4.4692229531;42.899580018;13.129279098;407.01725622;69.992743281;No;16.684199453;80.998602561
Wilkes_North Carolina;4.9327228793;28.381046397;14.256619145;209.48653976;109.11344598;No;16.119620715;83.956465143
Wilson_North Carolina;4.5793250794;45.504201681;11.388545328;403.24606804;73.753902096;No;18.840806124;83.756123163
Yadkin_North Carolina;4.2308173478;30.494539207;15.453479697;254.81431973;94.849009914;Yes;13.565387118;81.571762871
Yancey_North Carolina;4.5438745231;24.198861935;12.444846702;42.744785136;97.517831022;No;13.823331086;81.429829712
Adams_North Dakota;5.1301194539;11.344537815;13.015184382;64.116264159;127.59984688;No;9.8591549296;73.878835563
Barnes_North Dakota;4.2159030639;19.578175149;26.542192934;180.92179655;68.974279854;No;7.9129574679;77.73826458
Benson_North Dakota;5.4815682797;58.989726027;7.4194984419;29.483305078;158.18149862;No;16.447368421;73.946360153
Billings_North Dakota;5.1330863106;7.5117370892;21.413276231;53.850296177;126.70256573;No;7.4074074074;65.567010309
Bottineau_North Dakota;4.860938664;15.183246073;28.879768962;81.7296976;87.320466111;No;7.9077429984;75.970425139
Bowman_North Dakota;4.2895417325;15.131578947;24.683739587;107.80840906;61.873530504;No;4.7272727273;77.443609023
Burke_North Dakota;5.4831970527;16.279069767;36.396724295;63.291139241;98.319628173;No;9.693877551;73.183856502
Burleigh_North Dakota;4.1577083681;26.397500601;16.086869093;250.31561534;57.425433616;No;10.752833243;84.955487841
Cass_North Dakota;4.3382181451;27.148583645;10.72759331;309.37726018;48.456077024;Yes;12.897128317;83.006059132
Cavalier_North Dakota;4.5131710942;19.768934531;26.130128038;78.9577576;78.25542571;No;4.8710601719;83.126684636
Dickey_North Dakota;3.8433101256;8.4776663628;41.469194313;68.560235064;66.858064262;No;6.103286385;73.247663551
Divide_North Dakota;6.3596713663;18.80733945;45.586406962;0;147.49262537;No;6.4814814815;67.059814659
Dunn_North Dakota;4.6940911542;25.288562434;20.613834173;185.95493327;105.2053792;No;7.7170418006;70.384802728
Eddy_North Dakota;4.7868657897;26.654064272;25.445292621;169.31216931;126.9035533;No;9.4339622642;68.439108062
Emmons_North Dakota;4.5667152654;16.490166415;17.931858936;58.997050147;129.73993041;No;6.5625;67.73074254
Foster_North Dakota;3.7756360286;21.982758621;36.330608538;18.663680478;114.15525114;No;7.7441077441;81.104154809
Golden Valley_North Dakota;4.414656442;33.333333333;33.021463952;81.015392925;120.89240576;No;12.422360248;69.052419355
Grand Forks_North Dakota;5.363370001;33.199379583;11.676490863;242.74270701;53.392254147;No;16.041374474;82.049288657
Grant_North Dakota;5.6990275785;8.547008547;8.4139671855;84.835630965;88.345726275;No;11.453744493;60.698689956
Griggs_North Dakota;4.3474070675;25.950782998;48.309178744;44.25757911;130.84438241;No;4.347826087;74.347826087
Hettinger_North Dakota;4.1278660302;21.739130435;19.018638266;36.982248521;145.52356849;No;5.9633027523;78.309137489
Kidder_North Dakota;3.5940349748;15.369649805;20.712510356;62.617407639;123.82131632;No;4.6082949309;57.266982622
LaMoure_North Dakota;4.6880198337;9.5613048369;29.189978108;48.667721134;77.526892141;No;10.054347826;69.884364002
Logan_North Dakota;4.0029835903;9.972299169;20.607934055;26.191723415;113.58942586;No;10.227272727;58.24284304
McHenry_North Dakota;4.3361467477;20.157255182;15.093073956;49.862877088;114.32029858;No;7.0881226054;75.539083558
McIntosh_North Dakota;4.2534203223;33.905579399;37.65060241;73.569983447;132.58691809;No;9.3023255814;68.883961567
McKenzie_North Dakota;3.9101535881;32.003546099;11.092623405;368.62999271;133.37665225;No;8.7091757387;78.665526091
McLean_North Dakota;3.9582734873;20.574886536;19.529242471;103.30578512;80.823990218;No;8.0283353011;71.566731141
Mercer_North Dakota;4.1301806068;12.559366755;25.304807914;126.42225032;83.044982699;No;8.4353741497;81.153144941
Morton_North Dakota;3.9958518818;22.176808962;13.632380149;223.01965256;66.345114014;No;8.5702680747;84.069446888
Mountrail_North Dakota;4.6011765095;37.402190923;15.621948838;165.22499757;106.00848068;No;11.856474259;76.397121084
Nelson_North Dakota;3.8034100247;24.436090226;27.027027027;133.98090772;86.637787404;No;5.5921052632;71.617161716
Oliver_North Dakota;3.7874074535;29.770992366;37.43315508;54.112554113;124.97159736;No;6.3291139241;67.258601554
Pembina_North Dakota;4.0802191205;18.085855032;33.951053897;85.579803166;79.004542761;No;4.8706240487;77.790432802
Pierce_North Dakota;5.3621778012;30.147895336;25.779235997;138.02622498;88.23666001;No;17.079207921;83.213552361
Ramsey_North Dakota;4.8817821512;33.848531685;19.052567767;143.36606134;72.64676376;No;9.9700897308;75.156475686
Ransom_North Dakota;3.2804597701;28.155339806;35.159141377;128.64099972;114.34473092;No;6.5957446809;71.948145481
Renville_North Dakota;3.6052665055;16.830065359;11.764705882;77.175381053;94.811239441;No;9.8039215686;78.373847443
Richland_North Dakota;4.0478406338;21.722846442;25.683360851;129.47378156;69.616620052;No;8.5347432024;77.732840305
Rolette_North Dakota;7.6317613792;62.188850031;6.8217477318;41.063545837;106.795186;No;16.753926702;86.560951437
Sargent_North Dakota;3.3077472664;18.965517241;25.706940874;90.603158167;51.427102083;No;4.6242774566;73.463414634
Sheridan_North Dakota;4.649207112;21.698113208;22.692889561;115.96443757;117.79274518;No;9.1603053435;69.243697479
Sioux_North Dakota;7.0047910127;69.014084507;8.9505482211;11.321181931;199.39275842;No;23.181818182;69.361046959
Slope_North Dakota;4.7479043662;7.6388888889;13.106159895;0;129.3508937;No;25.jún;60.855263158
Stark_North Dakota;4.3879570174;17.732869379;12.500400654;151.29810555;72.298975984;No;10.808435852;82.597768788
Steele_North Dakota;3.1192179172;6.7708333333;10.193679918;51.666236115;153.84615385;No;6.3157894737;66.122840691
Stutsman_North Dakota;3.751883381;34.258582907;18.932222643;284.65494558;79.570320271;Yes;8.8300220751;80.544029507
Towner_North Dakota;4.5116749483;17.830882353;39.770216527;316.3646822;87.604029785;No;5.4726368159;66.386554622
Traill_North Dakota;4.1019683403;20.01117943;32.378580324;99.274058448;74.286846276;No;9.6036585366;77.41391765
Walsh_North Dakota;3.9826198083;27.491694352;29.347028613;165.49441456;109.62908825;No;6.8965517241;79.443728127
Ward_North Dakota;3.7776665159;23.025168203;12.53382709;256.07107741;57.79100358;Yes;11.308840413;82.795943082
Wells_North Dakota;4.2304769392;11.20906801;41.483650561;132.72200772;77.34699797;No;6.4676616915;70.710059172
Williams_North Dakota;4.2824512384;18.351220663;13.979089612;372.66723262;83.17901703;No;12.955298013;81.337142857
Adams_Ohio;5.5242990001;35.845946351;9.6749919375;85.849191587;112.2302364;No;17.081031308;80.819310897
Allen_Ohio;4.5061197653;38.702062453;16.483198704;395.33187454;67.471339057;No;14.005251969;86.3964687
Ashland_Ohio;3.6943017754;24.586308274;18.638634161;102.68697587;60.396667304;No;13.268053856;84.903109509
Ashtabula_Ohio;4.5595713968;35.97359736;12.21610286;134.91501999;91.966875719;No;15.145281563;84.654471545
Athens_Ohio;7.06114233;36.454121306;9.8208080259;111.63589523;55.477149206;No;23.282188125;71.653807447
Auglaize_Ohio;3.8002046185;24.67462039;15.906218678;58.254689503;56.25596902;No;10.579829624;87.583921876
Belmont_Ohio;4.8090867135;33.268828857;16.309175367;136.89600973;80.025979448;No;8.1618041883;88.333797521
Brown_Ohio;4.5241586477;36.033156896;6.855732535;67.316620241;115.23360995;No;11.607678464;83.852615908
Butler_Ohio;4.5298701299;30.462486002;8.4230154925;270.0091345;94.152742345;No;14.173842043;84.743085679
Carroll_Ohio;3.9111334675;23.324070858;14.818027395;78.9577576;83.257372943;No;11.987237922;83.186418544
Champaign_Ohio;3.6011495592;33.337097685;13.16230934;103.73178291;80.960457478;No;10.895963243;85.022477665
Clark_Ohio;4.3423127146;42.74367523;11.351327289;368.24504066;112.53305566;No;14.130633096;81.910250577
Clermont_Ohio;4.2738342526;25.683367736;6.8465486499;110.97019658;83.087121793;Yes;11.696297286;85.637181712
Clinton_Ohio;4.5032990857;36.256306761;11.21664837;81.625477195;100.66409679;No;13.499222395;83.368172804
Columbiana_Ohio;4.1583598957;34.070529201;16.395814245;57.532002176;90.796659448;Yes;11.369846739;86.519254994
Coshocton_Ohio;4.046704274;24.011661808;14.206873941;106.51954224;71.588220186;No;12.277642135;80.028792043
Crawford_Ohio;4.2283297;36.233290211;19.247677209;142.65335235;82.772451436;Yes;12.893258427;84.365781711
Cuyahoga_Ohio;5.6676432475;45.221964868;9.2447925004;645.9945915;85.569502398;No;18.044958109;79.789603037
Darke_Ohio;3.6986764644;28.961310002;17.381899648;114.27405367;99.245274309;Yes;12.46105919;84.848106013
Defiance_Ohio;3.3919399304;31.550862852;18.082708737;124.39171086;71.984476391;Yes;10.962041885;86.843969699
Delaware_Ohio;4.0025345101;16.65331655;8.4494281366;99.904983334;39.417778663;No;9.9619192688;85.99258263
Erie_Ohio;4.1354093628;39.210390947;14.246341886;120.84503098;86.921955744;No;11.695262081;84.544419134
Fairfield_Ohio;4.399791076;26.559773124;10.157473607;166.04164523;58.312422657;No;13.138288206;85.38093538
Fayette_Ohio;4.4603573996;46.806022511;11.507881155;216.17475288;98.116306095;No;15.9188956;86.835236542
Franklin_Ohio;4.6504473329;40.665539986;9.6084041508;422.59414054;72.970085624;No;16.768029608;81.344158702
Fulton_Ohio;3.6874909564;26.850409038;15.053864609;104.50399308;69.206432903;Yes;10.967344424;88.035276825
Gallia_Ohio;4.8707218078;33.371975076;12.993503248;136.19000166;92.624447561;No;15.444348576;85.902783689
Geauga_Ohio;3.9285126686;13.762916836;9.8873059749;36.147524426;59.105298854;Yes;13.371675054;79.168556311
Greene_Ohio;4.731352381;28.788860104;9.6501077292;123.5989775;68.410922417;No;13.952944843;83.715019255
Guernsey_Ohio;4.5426567978;34.758809442;17.151780457;57.532002176;82.892595606;Yes;11.568123393;86.013724267
Hamilton_Ohio;5.5846886558;42.587034168;10.703263754;468.47743198;88.156628324;No;17.565733928;79.773441897
Hancock_Ohio;3.9879057428;31.690942876;14.102699283;152.80654691;66.347879643;Yes;11.243364967;84.143717142
Hardin_Ohio;4.0797301729;25.068568294;13.026625151;96.622948742;75.97004248;No;12.824956672;81.038826319
Harrison_Ohio;3.9230302748;30.795525171;18.292284576;146.48271163;85.560942726;Yes;12.121212121;81.660114908
Henry_Ohio;3.4160961297;34.889472871;17.373050056;107.00005632;72.840565704;Yes;10.082116788;88.068908448
Highland_Ohio;4.6811039369;36.466901684;12.5496758;92.253077049;97.042299299;No;17.070979335;81.400909833
Hocking_Ohio;4.3965397236;33.928294273;10.585744531;110.23594047;88.300220751;No;12.823891085;85.190339746
Holmes_Ohio;3.6389740222;8.1030150754;12.063000728;20.566492613;42.865025331;No;13.716988569;52.537189654
